BSE Code,Company Name
543628,HDFC NIFTY200 Momentum 30 ETF
543635,Piramal Pharma Ltd
543636,Dc Infotech and Communication Ltd
543637,Pace E-Commerce Ventures Ltd
543638,Tracxn Technologies Ltd
543643,Narmada Agrobase Ltd
543644,Infobeans Technologies Ltd
543645,Hindprakash Industries Ltd
543650,DCX Systems Ltd
543651,DAPS Advertising Ltd
543652,Fusion Finance Ltd
543653,Bikaji Foods International Ltd
543654,Global Health Ltd
543656,Technopack Polymers Ltd
543657,Archean Chemical Industries Ltd
543663,Five-Star Business Finance Ltd
543664,Kaynes Technology India Ltd
543665,HDFC NIFTY IT ETF
543666,HDFC NIFTY Private Bank ETF
543667,Inox Green Energy Services Ltd
543668,B&B Triplewall Containers Ltd
543669,Keystone Realtors Ltd
543670,Vinny Overseas Ltd
543671,AAA Technologies Ltd
543677,ICICI Prudential Nifty Financial Services Ex-Bank ETF
543678,Ambo Agritec Ltd
543686,Sirca Paints India Ltd
543687,Dharmaj Crop Guard Ltd
543688,Sarveshwar Foods Ltd
543689,Uniparts India Ltd
543709,PNGS Gargi Fashion Jewellery Ltd
543710,ICICI Prudential Nifty Commodities ETF
543711,Sula Vineyards Ltd
543712,Abans Financial Services Ltd
543713,Droneacharya Aerial Innovations Ltd
543714,Landmark Cars Ltd
543715,Indiabulls Enterprises Ltd
543720,KFin Technologies Ltd
543725,Elin Electronics Ltd
543732,Radiant Cash Management Services Ltd
543737,Aveer Foods Ltd
543738,DSP Nifty Bank ETF
543743,Sah Polymers Ltd
543744,Rex Sealing and Packing Industries Ltd
543745,SVS Ventures Ltd
543746,Logica Infoway Ltd
543747,Kamdhenu Ventures Ltd
543748,Aarti Pharmalabs Ltd
543753,Dharni Capital Services Ltd
543754,Transvoy Logistics India Ltd
543765,Earthstahl & Alloys Ltd
543766,Ashika Credit Capital Ltd
543767,Bodhi Tree Multimedia Ltd
543768,NMDC Steel Ltd
543769,Indong Tea Company Ltd
543774,HDFC S&P BSE 500 ETF
543775,HDFC NIFTY Smallcap 250 ETF
543776,HDFC NIFTY Midcap 150 ETF
543782,Sealmatic India Ltd
543787,Macfos Ltd
543798,Patron Exim Ltd
543799,S. V. J. ENTERPRISES Ltd
543804,Amanaya Ventures Ltd
543805,Resgen Ltd
543806,ITCONS E-Solutions Ltd
543811,Airan Ltd
543812,DIVGI TORQTRANSFER SYSTEMS Ltd
543814,Prospect Consumer Products Ltd
543819,ICICI Prudential Nifty PSU Bank ETF
543828,Sudarshan Pharma Industries Ltd
543829,Global Surfaces Ltd
543830,Labelkraft Technologies Ltd
543831,Bright Outdoor Media Ltd
543843,Command Polymers Ltd
543848,Dev Labtech Venture Ltd
543853,AXIS S&P BSE SENSEX ETF
543858,Mirae Asset Nifty 100 Low Volatility 30 ETF
543860,J.A. Finance Ltd
543861,Udayshivakumar Infra Ltd
543874,Maiden Forgings Ltd
543895,Exhicon Events Media Solutions Ltd
543896,Avalon Technologies Ltd
543897,Sancode Technologies Ltd
543898,BEML Land Assets Ltd
543901,Robust Hotels Ltd
543902,Retina Paints Ltd
543904,Mankind Pharma Ltd
543905,Innokaiz India Ltd
543910,AVG Logistics Ltd
543911,Atal Realtech Ltd
543912,Power and Instrumentation (Gujarat) Ltd
543914,Swati Projects Ltd
543915,Pavna Industries Ltd
543916,Hemant Surgical Industries Ltd
543917,Sigma Solve Ltd
543918,GHCL Textiles Ltd
543919,M. K. Proteins Ltd
543920,CFF Fluid Control Ltd
543921,Comrade Appliances Ltd
543923,IKIO Technologies Ltd
543924,Sonalis Consumer Products Ltd
543926,Bizotic Commercial Ltd
543927,Asian Warehousing Ltd
543928,Cosmic CRF Ltd
543929,HMA Agro Industries Ltd
543930,Uravi Defence and Technology Ltd
543931,Veefin Solutions Ltd
543932,Ideaforge Technology Ltd
543933,Cyient DLM Ltd
543934,Machhar Industries Ltd
543935,DSP Nifty IT ETF
543936,Senco Gold Ltd
543937,Alphalogic Industries Ltd
543938,Acceleratebs India Ltd
543939,Kaka Industries Ltd
543940,Jio Financial Services Ltd
543941,Ahasolar Technologies Ltd
543942,Utkarsh Small Finance Bank Ltd
543943,Asarfi Hospital Ltd
543944,Mirae Asset Nifty Bank ETF
543945,Netweb Technologies India Ltd
543947,DSP BSE Sensex ETF
543948,DSP Nifty PSU Bank ETF
543949,DSP Private Bank ETF
543950,Yatharth Hospital & Trauma Care Services Ltd
543952,NIIT Learning Systems Ltd
543953,Khazanchi Jewellers Ltd
543954,Allcargo Terminals Ltd
543955,Transindia Real Estate Ltd
543956,ICICI Prudential Nifty 200 Quality 30 ETF
543957,Redtape Ltd
543958,VL E-Governance & IT Solutions Ltd
543959,SBFC Finance Ltd
543960,Concord Biotech Ltd
543962,D.P. Wires Ltd
543963,Shelter Pharma Ltd
543965,TVS Supply Chain Solutions Ltd
543969,Pyramid Technoplast Ltd
543970,Shoora Designs Ltd
543971,Bondada Engineering Ltd
543972,Aeroflex Industries Ltd
543974,Vishnu Prakash R Punglia Ltd
543975,UTI NIFTY MIDCAP 150 ETF
543976,Shradha AI Technologies Ltd
543977,Rishabh Instruments Ltd
543978,Ratnaveer Precision Engineering Ltd
543979,Kahan Packaging Ltd
543980,Jupiter Life Line Hospitals Ltd
543981,R R Kabel Ltd
543982,Quest Flow Controls Ltd
543983,EMS Ltd
543984,Samhi Hotels Ltd
543985,Zaggle Prepaid Ocean Services Ltd
543986,South West Pinnacle Exploration Ltd
543988,Nuvama Wealth Management Ltd
543989,Sai Silks (Kalamandir) Ltd
543990,Signatureglobal (India) Ltd
543991,Techknowgreen Solutions Ltd
543992,Yatra Online Ltd
543993,ARCL Organics Ltd
543994,JSW Infrastructure Ltd
543995,Manoj Vaibhav Gems N Jewellers Ltd
543996,Updater Services Ltd
543997,Organic Recycling Systems Ltd
543998,Valiant Laboratories Ltd
543999,Mirae Asset S&P BSE Sensex ETF
544000,City Crops Agro Ltd
544001,Sunita Tools Ltd
544002,Vivaa Tradecom Ltd
544003,Plaza Wires Ltd
544004,IRM Energy Ltd
544006,Mirae Asset Nifty IT ETF
544007,Mirae Asset Nifty 200 Alpha 30 ETF
544008,Max Estates Ltd
544009,Blue Jet Healthcare Ltd
544011,Vrundavan Plantation Ltd
544012,Cello World Ltd
544013,KK Shah Hospitals Ltd
544014,Honasa Consumer Ltd
544015,Mish Designs Ltd
544020,ESAF Small Finance Bank Ltd
544021,Protean eGov Technologies Ltd
544022,ASK Automotive Ltd
544023,Kalyani Cast-Tech Ltd
544025,Arrowhead Seperation Engineering Ltd
544026,Indian Renewable Energy Development Agency Ltd
544027,Fedbank Financial Services Ltd
544028,Tata Technologies Ltd
544029,Gandhar Oil Refinery (India) Ltd
544030,Flair Writing Industries Ltd
544035,Swashthik Plascon Ltd
544036,Deepak Chemtex Ltd
544037,Amic Forging Ltd
544042,Bajel Projects Ltd
544044,India Shelter Finance Corporation Ltd
544045,DOMS Industries Ltd
544046,INOX India Ltd
544047,Siyaram Recycling Industries Ltd
544052,Benchmark Computer Solutions Ltd
544053,Motisons Jewellers Ltd
544054,Suraj Estate Developers Ltd
544055,Muthoot Microfin Ltd
544056,Sahara Maritime Ltd
544057,Happy Forgings Ltd
544058,Credo Brands Marketing Ltd
544059,Shanti Spintex Ltd
544060,RBZ Jewellers Ltd
544061,Azad Engineering Ltd
544066,Sundaram-Clayton Ltd
544067,Innova Captab Ltd
544072,AIK Pipes and Polymers Ltd
544073,Manoj Ceramic Ltd
544074,Shri Balaji Valve Components Ltd
544079,Digidrive Distributors Ltd
544080,Sayaji Hotels (Indore) Ltd
544081,Jyoti CNC Automation Ltd
544082,New Swan Multitech Ltd
544083,Shree Marutinandan Tubes Ltd
544088,Medi Assist Healthcare Services Ltd
544090,Sayaji Hotels (Pune) Ltd
544091,Qualitek Labs Ltd
544092,Bajaj Finserv Nifty 50 ETF
544093,Bajaj Finserv Nifty Bank ETF
544094,Euphoria Infotech (India) Ltd
544095,EPACK Durable Ltd
544100,Nova Agritech Ltd
544101,Brisk Technovision Ltd
544102,UTI NIFTY IT ETF
544105,Harshdeep Hortico Ltd
544106,Mayank Cattle Food Ltd
544107,BLS E-Services Ltd
544108,Gabriel Pet Straps Ltd
544109,DSP Nifty Healthcare ETF
544110,HDFC Nifty PSU Bank ETF
544111,Apeejay Surrendra Park Hotels Ltd
544112,Jasch Gauging Technologies Ltd
544117,Signpost India Ltd
544118,Jana Small Finance Bank Ltd
544119,Rashi Peripherals Ltd
544120,Capital Small Finance Bank Ltd
544121,Rudra Gas Enterprise Ltd
544122,Entero Healthcare Solutions Ltd
544123,LIC MF Nifty Midcap 100 ETF
544124,Vibhor Steel Tubes Ltd
544129,Juniper Hotels Ltd
544130,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF
544131,GPT Healthcare Ltd
544133,Exicom Tele-Systems Ltd
544134,Platinum Industries Ltd
544135,Mukka Proteins Ltd
544136,R K Swamy Ltd
544138,J.G.Chemicals Ltd
544139,Koura Fine Diamond Jewelry Ltd
544140,Gopal Snacks Ltd
544141,Pune E - Stock Broking Ltd
544142,Shipping Corporation of India Land and Assets Ltd
544143,Royal Sense Ltd
544144,Popular Vehicles and Services Ltd
544149,Krystal Integrated Services Ltd
544150,KP Green Engineering Ltd
544151,Chatha Foods Ltd
544156,Gconnect Logitech and Supply Chain Ltd
544157,Vruddhi Engineering Works Ltd
544158,SRM Contractors Ltd
544160,Jay Kailash Namkeen Ltd
544161,D.P. Abhushan Ltd
544162,Bharti Hexacom Ltd
544163,Greenhitech Ventures Ltd
544164,Faalcon Concepts Ltd
544165,Shivam Chemicals Ltd
544166,Emmforce Autotech Ltd
544167,JNK India Ltd
544168,Varyaa Creations Ltd
544169,Amkay Products Ltd
544170,Sai Swami Metals and Alloys Ltd
544171,Storage Technologies and Automation Ltd
544172,Indegene Ltd
544173,Finelistings Technologies Ltd
544174,TBO TEK Ltd
544175,TGIF Agribusiness Ltd
544176,Aadhar Housing Finance Ltd
544177,Aztec Fluids & Machinery Ltd
544178,Piotex Industries Ltd
544179,Go Digit General Insurance Ltd
544180,Mirae Asset Nifty Midsmallcap400 Momentum Quality 100 ETF
544181,Awfis Space Solutions Ltd
544183,Associated Coaters Ltd
544184,Borosil Scientific Ltd
544185,Adtech Systems Ltd
544186,Forbes Precision Tools and Machine Parts Ltd
544187,Kronox Lab Sciences Ltd
544188,Magenta Lifecare Ltd
544189,Sattrix Information Security Ltd
544190,3C IT Solutions and Telecoms (India) Ltd
544191,Purple Finance Ltd
544192,Le Travenues Technology Ltd
544193,ZERODHA NIFTY MIDCAP 150 ETF
544194,ZERODHA NIFTY 100 ETF
544195,United Cotfab Ltd
544196,Baroda BNP Paribas Nifty Bank ETF
544197,JHS Svendgaard Retail Ventures Ltd
544198,Dee Development Engineers Ltd
544199,GEM Enviro Management Ltd
544200,Akme Fintrade (India) Ltd
544201,Dindigul Farm Product Ltd
544202,Stanley Lifestyles Ltd
544203,Allied Blenders and Distillers Ltd
544204,Vraj Iron And Steel Ltd
544205,National Peroxide Ltd
544207,Reliable Data Services Ltd
544209,Bansal Wire Industries Ltd
544210,Emcure Pharmaceuticals Ltd
544212,Mirae Asset Nifty EV and New Age Automotive ETF
544213,Aelea Commodities Ltd
544214,Three M Paper Boards Ltd
544215,SBI NIFTY50 EQUAL WEIGHT ETF
544216,ICICI Prudential Nifty Oil & Gas ETF
544217,Sanstar Ltd
544218,Aditya Birla Sun Life Nifty PSE ETF
544219,VVIP Infratech Ltd
544220,Clinitech Laboratory Ltd
544221,Kizi Apparels Ltd
544222,Akums Drugs and Pharmaceuticals Ltd
544223,Ceigall India Ltd
544224,Afcom Holdings Ltd
544225,Ola Electric Mobility Ltd
544226,Brainbees Solutions Ltd
544227,Unicommerce Esolutions Ltd
544229,ICICI Prudential Nifty Metal ETF
544230,Saraswati Saree Depot Ltd
544231,Broach Lifecare Hospital Ltd
544232,Interarch Building Solutions Ltd
544233,Mahalaxmi Fabric Mills Ltd
544234,Globale Tessile Ltd
544235,Orient Technologies Ltd
544236,Resourceful Automobile Ltd
544237,Rapid Multimodal logistics Ltd
544238,Premier Energies Ltd
544239,ECOS (India) Mobility & Hospitality Ltd
544240,Raymond Lifestyle Ltd
544241,Mirae Asset Nifty500 Multicap 50:25:25 ETF
544242,Travels & Rentals Ltd
544243,Baazar Style Retail Ltd
544244,Gala Precision Engineering Ltd
544245,Naturewings Holidays Ltd
544246,Revathi Equipment India Ltd
544247,DSP Nifty Top 10 Equal Weight ETF
544248,Mach Conferences And Events Ltd
544249,Shree Tirupati Balajee Agro Trading Company Ltd
544250,Sanofi Consumer Healthcare India Ltd
544251,Share Samadhan Ltd
544252,Bajaj Housing Finance Ltd
544253,Kross Ltd
544254,Tolins Tyres Ltd
544256,P N Gadgil Jewellers Ltd
544257,Sodhani Academy of Fintech Enablers Ltd
544258,Western Carriers (India) Ltd
544259,Popular Foundations Ltd
544260,Northern Arc Capital Ltd
544261,Arkade Developers Ltd
544262,Manba Finance Ltd
544263,KRN Heat Exchanger And Refrigeration Ltd
544264,Diffusion Engineers Ltd
544265,Nexxus Petro Industries Ltd
544266,Mirae Asset Nifty PSU Bank ETF
544267,Subam Papers Ltd
544268,Mirae Asset Nifty Metal ETF
544269,Neopolitan Pizza And Foods Ltd
544270,Khyati Global Ventures Ltd
544271,Garuda Construction and Engineering Ltd
544272,Shiv Texchem Ltd
544273,Mangalam Global Enterprise Ltd
544274,Hyundai Motor India Ltd
544275,ICICI Prudential Nifty200 Value 30 ETF
544276,Deepak Builders and Engineers India Ltd
544277,Waaree Energies Ltd
544278,OCCL Ltd
544279,Godavari Biorefineries Ltd
544280,Afcons Infrastructure Ltd
544281,A B Infrabuild Ltd
544282,Sagility India Ltd
544283,ACME Solar Holdings Ltd
544285,Swiggy Ltd
544286,Niva Bupa Health Insurance Company Ltd
544287,Mangal Compusolution Ltd
544288,Zinka Logistics Solutions Ltd
544289,NTPC Green Energy Ltd
544290,Enviro Infra Engineers Ltd
544291,Rajesh Power Services Ltd
544292,Onesource Specialty Pharma Ltd
544293,Suraksha Diagnostic Ltd
544294,Rossell Techsys Ltd
544296,Nisus Finance Services Co Ltd
544301,Odigma Consultancy Solutions Ltd
544302,Innovana Thinklabs Ltd
544303,Toss The Coin Ltd
544304,Jungle Camps India Ltd
544305,One Mobikwik Systems Ltd
544306,Sai Life Sciences Ltd
544307,Vishal Mega Mart Ltd
544308,Hilltone Software and Gases Ltd
544309,Inventurus Knowledge Solutions Ltd
544310,Yash Highvoltage Ltd
544311,International Gemmological Institute India Ltd
544312,Hamps Bio Ltd
544313,NACDAC Infrastructure Ltd
544314,Sanathan Textiles Ltd
544315,Concord Enviro Systems Ltd
544316,DAM Capital Advisors Ltd
544317,Transrail Lighting Ltd
544318,Mamata Machinery Ltd
544319,Senores Pharmaceuticals Ltd
544320,Carraro India Ltd
544321,Ventive Hospitality Ltd
544322,Unimech Aerospace and Manufacturing Ltd
544323,Mirae Asset Nifty India New Age Consumption ETF
544324,Citichem India Ltd
544325,ITC Hotels Ltd
544326,Edelweiss BSE Capital Markets & Insurance ETF
544327,Technichem Organics Ltd
544328,Indo Farm Equipment Ltd
544329,Leo Dryfruits & Spices Trading Ltd
544330,Parmeshwar Metal Ltd
544331,Davin Sons Retail Ltd
544332,Fabtech Technologies Cleanrooms Ltd
544333,Standard Glass Lining Technology Ltd
544334,Indobell Insulations Ltd
544335,B.R.Goyal Infrastructure Ltd
544336,Quadrant Future Tek Ltd
544337,Avax Apparels and Ornaments Ltd
544339,Laxmi Dental Ltd
544340,Rikhav Securities Ltd
544341,Landmark Global Learning Ltd
544342,Stallion India Fluorochemicals Ltd
544343,Capitalnumbers Infotech Ltd
544344,Shriram Pistons & Rings Ltd
544345,Denta Water and Infra Solutions Ltd
544346,RDB Real Estate Constructions Ltd
544347,CLN Energy Ltd
544348,GB Logistics Commerce Ltd
544349,H.M. Electro Mech Ltd
544350,Dr. Agarwals Health Care Ltd
544351,Malpani Pipes And Fittings Ltd
544352,DSP BSE Sensex Next 30 ETF
544353,Amwill Health Care Ltd
544354,Solarium Green Energy Ltd
544355,Jubilant Agri and Consumer Products Ltd
544356,AJAX Engineering Ltd
544361,Covance Softsol Ltd
544362,Hexaware Technologies Ltd
544364,Indef Manufacturing Ltd
544365,Shanmuga Hospital Ltd
544366,L.K.Mehta Polymers Ltd
544367,Quality Power Electrical Equipments Ltd
544368,Swasth Foodtech India Ltd
544369,Beezaasan Explotech Ltd
544370,Nukleus Office Solutions Ltd
544371,Vikram Aroma Ltd
544372,Shreenath Paper Products Ltd
544373,NAPS Global India Ltd
544376,Mirae Asset BSE Select IPO ETF
544377,Mirae Asset BSE 200 Equal Weight ETF
544378,PDP Shipping & Projects Ltd
544379,Prabha Energy Ltd
544381,Super Iron Foundry Ltd
544382,Axis Nifty500 Value 50 ETF
544383,Paradeep Parivahan Ltd
544385,SBI BSE PSU BANK ETF
544386,Spectrum Electrical Industries Ltd
544387,Desco Infratech Ltd
544388,Identixweb Ltd
544390,Siemens Energy India Ltd
544391,Retaggio Industries Ltd
544392,Spinaroo Commercial Ltd
544393,Infonative Solutions Ltd
544394,ICICI Prudential Nifty EV & New Age Automotive ETF
544396,Network People Services Technologies Ltd
544397,Ather Energy Ltd
544398,Kenrik Industries Ltd
544399,Srigee Dlm Ltd
544400,Manoj Jewellers Ltd
544401,Mirae Asset Nifty50 Equal Weight ETF
544402,Jash Engineering Ltd
544403,Aditya Birla Lifestyle Brands Ltd
544404,Borana Weaves Ltd
544405,Belrise Industries Ltd
544406,Unified Data Tech Solutions Ltd
544407,Aegis Vopak Terminals Ltd
544408,Schloss Bangalore Ltd
544409,Astonea Labs Ltd
544410,Prostarm Info Systems Ltd
544411,Scoda Tubes Ltd
544412,3B Films Ltd
544413,Digitide Solutions Ltd
544414,Bluspring Enterprises Ltd
544415,Nippon India BSE Sensex Next 30 ETF
544416,Krishival Foods Ltd
544417,Aten Papers & Foam Ltd
544418,Oswal Pumps Ltd
544419,ARISINFRA
544420,Raymond Realty Ltd
544421,Ellenbarrie Industrial Gases Ltd
544422,Abram Food Ltd
544423,Kalpataru Ltd
544424,Globe Civil Projects Ltd
544425,AJC Jewel Manufacturers Ltd
544426,Icon Facilitators Ltd
544427,ICICI Prudential Nifty Top 15 Equal Weight ETF
544428,Supertech Ev Ltd
544429,HDB Financial Services Ltd
544430,Sambhv Steel Tubes Ltd
544431,Ace Alpha Tech Ltd
544432,Indogulf Cropsciences Ltd
544433,Valencia India Ltd
544434,Neetu Yoshi Ltd
544435,Adcounty Media India Ltd
544436,Vandan Foods Ltd
544437,Marc Loire Fashions Ltd
544438,Mirae Asset Nifty India Internet ETF
544439,Crizac Ltd
544440,Cryogenic Ogs Ltd
544441,Meta Infotech Ltd
544442,Chemkart India Ltd
544443,Travel Food Services Ltd
544444,Glen Industries Ltd
544445,Asston Pharmaceuticals Ltd
544447,Smartworks Coworking Spaces Ltd
544448,Pashupati Cotspin Ltd
555555,ICICI Prudential BSE Sensex ETF
570002,Future Enterprises Ltd_DVR
570004,Jain Irrigation Systems Ltd_DVR
570005,GACM Technologies Ltd
590003,Karur Vysya Bank Ltd
590005,Veedol Corporation Ltd
590006,Amrutanjan Health Care Ltd
590013,Xpro India Ltd
590018,Hisar Metal Industries Ltd
590021,Bharat Rasayan Ltd
590024,Fertilizers and Chemicals Travancore Ltd
590025,Ginni Filaments Ltd
590030,Southern Petrochemicals Industries Corporation Ltd
590031,De Nora India Ltd
590041,Kavveri Defence & Wireless Technologies Ltd
590051,Saksoft Ltd
590056,Salona Cotspin Ltd
590057,Equippp Social Impact Technologies Ltd
590062,Andhra Sugars Ltd
590065,India Motor Parts & Accessories Ltd
590066,KCP Ltd
590068,Khaitan (India) Ltd
590070,Radaan Mediaworks India Ltd
590071,Sundaram Finance Ltd
590072,Sundaram Brake Linings Ltd
590073,Wheels India Ltd
590075,Lambodhara Textile Ltd
590078,Maithan Alloys Ltd
590086,Orissa Minerals Development Company Ltd
590103,Nippon India ETF Nifty 50 BeES
590104,Nippon India ETF Nifty Next 50 Junior BeES
590106,Nippon India ETF Nifty Bank BeES
590107,Kotak Nifty PSU Bank ETF
590108,Nippon India ETF Nifty PSU Bank BeES
590109,Nippon India ETF Nifty 50 Shariah BeES
590110,Quantum Nifty 50 ETF
590115,Motilal Oswal MOSt Shares M50 ETF
590134,Madras Fertilizers Ltd
590136,Kotak Nifty Bank ETF
590137,SBI-ETF NIFTY BANK
590138,SBI-ETF NIFTY 50
750942,Dhanlaxmi Bank Ltd
751004,Capital Trust Ltd
751006,Bodhtree Consulting Ltd
751007,Rajnish Wellness Ltd
751008,ASTEC LIFESCIENCES Ltd
751010,Indsoya Ltd
751011,EXICOM TELE-SYSTEMS Ltd
751012,T T Ltd
751013,KATI PATANG LIFESTYLE Ltd
751014,JMJ Fintech Ltd
780014,Has Lifestyle Ltd
780016,Web Element Solutions Ltd
780018,Adhiraj Distributors Ltd
890157,Bharti Airtel  Ltd
890197,Yarn Syndicate Ltd
890202,SOLARA ACTIVE PHARMA SCIENCES Ltd
890209,UPL Ltd
890211,California Software Co Ltd
890213,Shri Niwas Leasing and Finance Ltd
890214,FUSION FINANCE Ltd
890216,LLOYDS ENGINEERING WORKS Ltd
890217,Aplab Ltd
890218,SEPC Ltd
890219,INFIBEAM AVENUES Ltd
